TrialNumber;bg_or;t_or;num_distractors;trial_id;trial_rep;participant;trial_type;trial_index;resp_rt;resp_corr;resp_keys;target_pos;target_size;singleton_id;singleton_pos;singleton_size;singleton_ori;lures_pos;lures_size;lures_ori;original_TrialNum;thisRepN_original;thisRepN;bg_or_original;t_or_original;num_distractors_original;ran;order;trial_inblock_index;block_index
102;1;1;16;20;0;12.0;test_search;102.0;0.9149494;1.0;right;[637.0, 181.0];[35.0, 30.0];0.0;[-634.0, -182.0];[35.0, 30.0];0.0;[[-638.0, -312.0], [-625.0, 48.0], [-635.0, 191.0], [-617.0, 285.0], [-453.0, 70.0], [-468.0, 314.0], [-308.0, -50.0], [-288.0, 45.0], [291.0, -298.0], [291.0, -177.0], [478.0, -73.0], [474.0, 46.0], [454.0, 191.0], [644.0, -293.0], [628.0, -185.0], [639.0, 66.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];119.0;5.0;5.0;1.0;1.0;16.0;1.0;101.0;42.0;2.0
103;1;1;8;19;0;12.0;test_search;103.0;0.6375604;1.0;right;[459.0, -75.0];[35.0, 30.0];0.0;[-465.0, 307.0];[35.0, 30.0];0.0;[[-627.0, 179.0], [-457.0, -169.0], [-461.0, -72.0], [-286.0, -314.0], [475.0, -307.0], [454.0, -171.0], [644.0, -72.0], [629.0, 165.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 1, 0, 1, 1, 1];117.0;5.0;5.0;1.0;1.0;8.0;1.0;102.0;43.0;2.0
104;0;0;4;3;0;12.0;test_search;104.0;0.7076331;1.0;left;[-308.0, 178.0];[35.0, 30.0];1.0;[639.0, -314.0];[35.0, 30.0];1.0;[[-632.0, -311.0], [-302.0, -287.0], [450.0, 305.0], [620.0, 193.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 1];86.0;5.0;5.0;0.0;0.0;4.0;1.0;103.0;44.0;2.0
105;1;0;2;7;0;12.0;test_search;105.0;0.6351163;1.0;left;[462.0, 70.0];[35.0, 30.0];1.0;[-636.0, -195.0];[35.0, 30.0];1.0;[[-627.0, 303.0], [458.0, -307.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];94.0;5.0;5.0;1.0;0.0;2.0;1.0;104.0;45.0;2.0
106;1;0;0;6;0;12.0;test_search;106.0;0.942662;1.0;left;[616.0, 57.0];[35.0, 30.0];1.0;[-645.0, 72.0];[35.0, 30.0];1.0;[];[];[];92.0;5.0;5.0;1.0;0.0;0.0;1.0;105.0;46.0;2.0
107;1;0;8;9;0;12.0;test_search;107.0;0.7293211;1.0;left;[297.0, -178.0];[35.0, 30.0];1.0;[-632.0, 287.0];[35.0, 30.0];0.0;[[-631.0, 190.0], [-464.0, -189.0], [-472.0, 66.0], [-298.0, 174.0], [458.0, -177.0], [451.0, -57.0], [643.0, -294.0], [621.0, -70.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 0, 1, 1, 1, 0];98.0;5.0;5.0;1.0;0.0;8.0;1.0;106.0;47.0;2.0
108;1;0;4;8;0;12.0;test_search;108.0;0.9242769;1.0;left;[-627.0, -175.0];[35.0, 30.0];1.0;[296.0, 52.0];[35.0, 30.0];0.0;[[-637.0, 72.0], [-297.0, 73.0], [312.0, 188.0], [477.0, -62.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 0];96.0;5.0;5.0;1.0;0.0;4.0;1.0;107.0;48.0;2.0
109;1;1;4;18;0;12.0;test_search;109.0;0.924408;1.0;right;[-640.0, 301.0];[35.0, 30.0];0.0;[631.0, -286.0];[35.0, 30.0];0.0;[[-642.0, -191.0], [-311.0, 52.0], [307.0, 166.0], [615.0, -59.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0];115.0;5.0;5.0;1.0;1.0;4.0;1.0;108.0;49.0;2.0
110;0;0;16;5;0;12.0;test_search;110.0;0.9261138;1.0;left;[461.0, -166.0];[35.0, 30.0];1.0;[-617.0, -48.0];[35.0, 30.0];1.0;[[-629.0, -302.0], [-633.0, -167.0], [-465.0, -189.0], [-475.0, 177.0], [-304.0, -177.0], [-308.0, -51.0], [-306.0, 72.0], [-298.0, 295.0], [286.0, -195.0], [285.0, -54.0], [478.0, -305.0], [479.0, 58.0], [621.0, -292.0], [631.0, -171.0], [629.0, -53.0], [629.0, 300.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0];90.0;5.0;5.0;0.0;0.0;16.0;1.0;109.0;50.0;2.0
111;0;0;2;2;0;12.0;test_search;111.0;0.7033396;1.0;left;[-632.0, 60.0];[35.0, 30.0];1.0;[639.0, 178.0];[35.0, 30.0];1.0;[[-626.0, -169.0], [294.0, 307.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 1];84.0;5.0;5.0;0.0;0.0;2.0;1.0;110.0;51.0;2.0
112;0;0;0;1;0;12.0;test_search;112.0;0.5740991;1.0;left;[-471.0, -55.0];[35.0, 30.0];1.0;[472.0, -57.0];[35.0, 30.0];1.0;[];[];[];82.0;5.0;5.0;0.0;0.0;0.0;1.0;111.0;52.0;2.0
113;0;1;0;11;0;12.0;test_search;113.0;0.7062416;1.0;right;[-313.0, -68.0];[35.0, 30.0];0.0;[303.0, -291.0];[35.0, 30.0];0.0;[];[];[];101.0;5.0;5.0;0.0;1.0;0.0;1.0;112.0;53.0;2.0
114;1;0;16;10;0;12.0;test_search;114.0;0.9547954;1.0;left;[288.0, -60.0];[35.0, 30.0];1.0;[-460.0, -53.0];[35.0, 30.0];1.0;[[-622.0, -166.0], [-476.0, -299.0], [-480.0, 179.0], [-452.0, 287.0], [-292.0, -169.0], [-288.0, -58.0], [-303.0, 50.0], [-299.0, 303.0], [299.0, -299.0], [461.0, -193.0], [450.0, -61.0], [451.0, 58.0], [642.0, -180.0], [632.0, -62.0], [620.0, 166.0], [633.0, 303.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];100.0;5.0;5.0;1.0;0.0;16.0;1.0;113.0;54.0;2.0
115;1;1;2;17;0;12.0;test_search;115.0;0.6269044;1.0;right;[-452.0, -50.0];[35.0, 30.0];0.0;[637.0, -173.0];[35.0, 30.0];0.0;[[-645.0, -303.0], [452.0, 291.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];113.0;5.0;5.0;1.0;1.0;2.0;1.0;114.0;55.0;2.0
116;0;1;16;15;0;12.0;test_search;116.0;0.9196063;1.0;right;[479.0, 297.0];[35.0, 30.0];0.0;[-307.0, 304.0];[35.0, 30.0];1.0;[[-637.0, -307.0], [-645.0, 49.0], [-624.0, 285.0], [-472.0, -289.0], [-456.0, -191.0], [-469.0, 294.0], [-292.0, -294.0], [-288.0, 175.0], [304.0, -190.0], [309.0, -53.0], [289.0, 47.0], [314.0, 185.0], [304.0, 310.0], [459.0, -287.0], [628.0, -183.0], [636.0, 47.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1];109.0;5.0;5.0;0.0;1.0;16.0;1.0;115.0;56.0;2.0
117;1;1;0;16;0;12.0;test_search;117.0;0.7496086;1.0;right;[-617.0, 287.0];[35.0, 30.0];0.0;[625.0, 63.0];[35.0, 30.0];1.0;[];[];[];111.0;5.0;5.0;1.0;1.0;0.0;1.0;116.0;57.0;2.0
118;0;1;4;13;0;12.0;test_search;118.0;0.916586;1.0;right;[-302.0, -291.0];[35.0, 30.0];0.0;[286.0, 168.0];[35.0, 30.0];1.0;[[-465.0, -290.0], [-477.0, 63.0], [617.0, -310.0], [632.0, -66.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 1];105.0;5.0;5.0;0.0;1.0;4.0;1.0;117.0;58.0;2.0
119;0;1;8;14;0;12.0;test_search;119.0;0.6842596;1.0;right;[308.0, -298.0];[35.0, 30.0];0.0;[-471.0, -57.0];[35.0, 30.0];0.0;[[-629.0, -194.0], [-640.0, 69.0], [-473.0, 180.0], [-289.0, 176.0], [301.0, 55.0], [289.0, 192.0], [292.0, 286.0], [469.0, -51.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 0, 0, 0, 0, 1];107.0;5.0;5.0;0.0;1.0;8.0;1.0;118.0;59.0;2.0
120;0;0;8;4;0;12.0;test_search;120.0;0.832588;1.0;left;[-641.0, -56.0];[35.0, 30.0];1.0;[472.0, 74.0];[35.0, 30.0];0.0;[[-632.0, -187.0], [-624.0, 71.0], [-476.0, 194.0], [-289.0, 180.0], [310.0, -298.0], [285.0, -191.0], [292.0, 314.0], [462.0, 289.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 1, 0, 1, 1, 1, 1];88.0;5.0;5.0;0.0;0.0;8.0;1.0;119.0;60.0;2.0
121;0;1;8;14;0;12.0;test_search;121.0;1.5103439;1.0;right;[298.0, -171.0];[35.0, 30.0];1.0;[-298.0, 46.0];[35.0, 30.0];1.0;[[-465.0, -179.0], [-463.0, -47.0], [-294.0, -310.0], [-313.0, -53.0], [307.0, -57.0], [296.0, 174.0], [306.0, 295.0], [616.0, -294.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0, 0, 0, 1, 1];148.0;6.0;6.0;0.0;1.0;8.0;1.0;120.0;1.0;3.0
122;0;1;2;12;0;12.0;test_search;122.0;0.8501506;1.0;right;[478.0, 310.0];[35.0, 30.0];1.0;[-454.0, 297.0];[35.0, 30.0];1.0;[[-463.0, 169.0], [309.0, -46.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];144.0;6.0;6.0;0.0;1.0;2.0;1.0;121.0;2.0;3.0
123;0;1;16;15;0;12.0;test_search;123.0;1.535632;1.0;right;[-454.0, 55.0];[35.0, 30.0];1.0;[459.0, 67.0];[35.0, 30.0];0.0;[[-618.0, 70.0], [-621.0, 174.0], [-461.0, -288.0], [-455.0, -171.0], [-480.0, -67.0], [-314.0, -297.0], [-298.0, -70.0], [-289.0, 64.0], [294.0, -302.0], [290.0, -177.0], [306.0, -72.0], [300.0, 292.0], [452.0, -296.0], [641.0, -184.0], [644.0, -67.0], [632.0, 182.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0];150.0;6.0;6.0;0.0;1.0;16.0;1.0;122.0;3.0;3.0
124;1;0;0;6;0;12.0;test_search;124.0;0.7347664;1.0;left;[-313.0, 290.0];[35.0, 30.0];0.0;[450.0, -51.0];[35.0, 30.0];0.0;[];[];[];131.0;6.0;6.0;1.0;0.0;0.0;1.0;123.0;4.0;3.0
125;0;0;2;2;0;12.0;test_search;125.0;0.7668175;1.0;left;[-617.0, 73.0];[35.0, 30.0];0.0;[626.0, 177.0];[35.0, 30.0];1.0;[[-313.0, -174.0], [619.0, -50.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];123.0;6.0;6.0;0.0;0.0;2.0;1.0;124.0;5.0;3.0
126;1;0;8;9;0;12.0;test_search;126.0;0.7942361;1.0;left;[-635.0, -180.0];[35.0, 30.0];0.0;[313.0, 72.0];[35.0, 30.0];0.0;[[-641.0, -48.0], [-454.0, -301.0], [-300.0, 48.0], [-297.0, 297.0], [291.0, 165.0], [307.0, 305.0], [461.0, 49.0], [624.0, 298.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 0, 0, 1, 0, 1];137.0;6.0;6.0;1.0;0.0;8.0;1.0;125.0;6.0;3.0
127;0;1;0;11;0;12.0;test_search;127.0;0.7406145;1.0;right;[618.0, -307.0];[35.0, 30.0];1.0;[-304.0, 308.0];[35.0, 30.0];1.0;[];[];[];142.0;6.0;6.0;0.0;1.0;0.0;1.0;126.0;7.0;3.0
128;1;1;16;20;0;12.0;test_search;128.0;0.7726208;1.0;right;[-454.0, 70.0];[35.0, 30.0];1.0;[636.0, 292.0];[35.0, 30.0];1.0;[[-619.0, -55.0], [-641.0, 59.0], [-620.0, 168.0], [-470.0, -193.0], [-294.0, -308.0], [-315.0, -167.0], [-315.0, -54.0], [-290.0, 68.0], [298.0, 68.0], [305.0, 310.0], [456.0, -190.0], [464.0, 69.0], [454.0, 192.0], [617.0, -176.0], [625.0, -69.0], [640.0, 73.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0];160.0;6.0;6.0;1.0;1.0;16.0;1.0;127.0;8.0;3.0
129;1;0;16;10;0;12.0;test_search;129.0;0.9780582;1.0;left;[292.0, 174.0];[35.0, 30.0];0.0;[-295.0, -314.0];[35.0, 30.0];0.0;[[-629.0, 64.0], [-636.0, 286.0], [-459.0, -311.0], [-457.0, -176.0], [-468.0, 69.0], [-294.0, 64.0], [-305.0, 170.0], [-307.0, 313.0], [288.0, -63.0], [468.0, -182.0], [477.0, 54.0], [453.0, 177.0], [625.0, -186.0], [619.0, -57.0], [637.0, 183.0], [632.0, 300.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0];139.0;6.0;6.0;1.0;0.0;16.0;1.0;128.0;9.0;3.0
130;1;0;4;8;0;12.0;test_search;130.0;0.6597667;1.0;left;[-463.0, -48.0];[35.0, 30.0];0.0;[299.0, 293.0];[35.0, 30.0];1.0;[[-476.0, -194.0], [-301.0, 306.0], [292.0, -172.0], [622.0, 292.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 0];135.0;6.0;6.0;1.0;0.0;4.0;1.0;129.0;10.0;3.0
131;1;1;4;18;0;12.0;test_search;131.0;0.6647164;1.0;right;[-623.0, -50.0];[35.0, 30.0];1.0;[643.0, -170.0];[35.0, 30.0];0.0;[[-301.0, -74.0], [-310.0, 190.0], [287.0, 67.0], [311.0, 297.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 1, 0];156.0;6.0;6.0;1.0;1.0;4.0;1.0;130.0;11.0;3.0
132;1;1;0;16;0;12.0;test_search;132.0;0.5677599;1.0;right;[-314.0, -65.0];[35.0, 30.0];1.0;[308.0, 64.0];[35.0, 30.0];1.0;[];[];[];152.0;6.0;6.0;1.0;1.0;0.0;1.0;131.0;12.0;3.0
133;0;0;4;3;0;12.0;test_search;133.0;0.6837981;1.0;left;[-291.0, 181.0];[35.0, 30.0];0.0;[466.0, -190.0];[35.0, 30.0];0.0;[[-618.0, 180.0], [-454.0, 313.0], [471.0, 185.0], [620.0, 193.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 1];125.0;6.0;6.0;0.0;0.0;4.0;1.0;132.0;13.0;3.0
134;0;0;0;1;0;12.0;test_search;134.0;0.6641403;1.0;left;[-466.0, 166.0];[35.0, 30.0];0.0;[305.0, -184.0];[35.0, 30.0];0.0;[];[];[];121.0;6.0;6.0;0.0;0.0;0.0;1.0;133.0;14.0;3.0
135;0;1;4;13;0;12.0;test_search;135.0;0.723507;1.0;right;[-480.0, -290.0];[35.0, 30.0];1.0;[620.0, 291.0];[35.0, 30.0];0.0;[[-632.0, 72.0], [-473.0, -46.0], [292.0, -47.0], [453.0, 72.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 0];146.0;6.0;6.0;0.0;1.0;4.0;1.0;134.0;15.0;3.0
136;1;1;2;17;0;12.0;test_search;136.0;0.9075429;1.0;right;[641.0, -171.0];[35.0, 30.0];1.0;[-293.0, 291.0];[35.0, 30.0];1.0;[[-644.0, -180.0], [461.0, -295.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 0];154.0;6.0;6.0;1.0;1.0;2.0;1.0;135.0;16.0;3.0
137;1;0;2;7;0;12.0;test_search;137.0;0.6569401;0.0;right;[621.0, -309.0];[35.0, 30.0];0.0;[-308.0, 52.0];[35.0, 30.0];1.0;[[-451.0, 299.0], [453.0, -172.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 1];133.0;6.0;6.0;1.0;0.0;2.0;1.0;136.0;17.0;3.0
138;1;1;8;19;0;12.0;test_search;138.0;0.9040908;1.0;right;[-476.0, 67.0];[35.0, 30.0];1.0;[310.0, -75.0];[35.0, 30.0];0.0;[[-623.0, -306.0], [-475.0, -311.0], [-472.0, -49.0], [-472.0, 292.0], [306.0, -177.0], [300.0, 177.0], [469.0, -297.0], [462.0, 292.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0, 1, 0, 0, 1];158.0;6.0;6.0;1.0;1.0;8.0;1.0;137.0;18.0;3.0
139;0;0;16;5;0;12.0;test_search;139.0;0.7957706;1.0;left;[-301.0, 60.0];[35.0, 30.0];0.0;[630.0, -294.0];[35.0, 30.0];0.0;[[-638.0, -183.0], [-616.0, -63.0], [-629.0, 58.0], [-456.0, -289.0], [-472.0, -67.0], [-478.0, 175.0], [-473.0, 289.0], [-311.0, -63.0], [287.0, -51.0], [457.0, -180.0], [462.0, -58.0], [469.0, 65.0], [472.0, 187.0], [621.0, -64.0], [618.0, 62.0], [619.0, 185.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0];129.0;6.0;6.0;0.0;0.0;16.0;1.0;138.0;19.0;3.0
140;0;0;8;4;0;12.0;test_search;140.0;0.9948;1.0;left;[313.0, -51.0];[35.0, 30.0];0.0;[-638.0, 175.0];[35.0, 30.0];1.0;[[-622.0, 290.0], [-478.0, -74.0], [-298.0, -191.0], [-307.0, 174.0], [310.0, -298.0], [312.0, 169.0], [450.0, 54.0], [641.0, 65.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 1, 1, 0, 1, 0];127.0;6.0;6.0;0.0;0.0;8.0;1.0;139.0;20.0;3.0
141;0;1;16;15;0;12.0;test_search;141.0;0.8327568;1.0;right;[305.0, 172.0];[35.0, 30.0];0.0;[-289.0, 292.0];[35.0, 30.0];0.0;[[-616.0, -312.0], [-455.0, -170.0], [-458.0, -71.0], [-463.0, 190.0], [-463.0, 307.0], [-305.0, -192.0], [-289.0, -70.0], [-303.0, 171.0], [465.0, -194.0], [457.0, -49.0], [458.0, 56.0], [464.0, 314.0], [627.0, -286.0], [635.0, -66.0], [641.0, 63.0], [635.0, 179.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0];149.0;7.0;7.0;0.0;1.0;16.0;1.0;140.0;21.0;3.0
142;1;0;8;9;0;12.0;test_search;142.0;0.9223808;1.0;left;[641.0, 68.0];[35.0, 30.0];1.0;[-473.0, 184.0];[35.0, 30.0];1.0;[[-638.0, -303.0], [-628.0, 176.0], [-314.0, -191.0], [-296.0, -54.0], [309.0, 192.0], [293.0, 301.0], [465.0, -52.0], [623.0, -46.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 1, 0, 1, 0, 0];138.0;7.0;7.0;1.0;0.0;8.0;1.0;141.0;22.0;3.0
143;0;1;0;11;0;12.0;test_search;143.0;0.671642;1.0;right;[-466.0, -74.0];[35.0, 30.0];0.0;[634.0, 55.0];[35.0, 30.0];1.0;[];[];[];141.0;7.0;7.0;0.0;1.0;0.0;1.0;142.0;23.0;3.0
144;0;0;0;1;0;12.0;test_search;144.0;0.7700682;1.0;left;[617.0, 300.0];[35.0, 30.0];1.0;[-628.0, -47.0];[35.0, 30.0];1.0;[];[];[];122.0;7.0;7.0;0.0;0.0;0.0;1.0;143.0;24.0;3.0
145;1;1;16;20;0;12.0;test_search;145.0;0.6998022;1.0;right;[285.0, 66.0];[35.0, 30.0];0.0;[-472.0, -313.0];[35.0, 30.0];1.0;[[-619.0, -190.0], [-637.0, 178.0], [-473.0, 53.0], [-469.0, 171.0], [-305.0, -295.0], [-288.0, -167.0], [-301.0, -54.0], [-297.0, 181.0], [295.0, -46.0], [294.0, 185.0], [296.0, 295.0], [450.0, -309.0], [464.0, -65.0], [639.0, -295.0], [621.0, 73.0], [625.0, 181.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0];159.0;7.0;7.0;1.0;1.0;16.0;1.0;144.0;25.0;3.0
146;0;0;4;3;0;12.0;test_search;146.0;0.8901933;1.0;left;[-628.0, 165.0];[35.0, 30.0];1.0;[290.0, 55.0];[35.0, 30.0];1.0;[[-630.0, 311.0], [-314.0, -186.0], [467.0, -293.0], [453.0, 49.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 1];126.0;7.0;7.0;0.0;0.0;4.0;1.0;145.0;26.0;3.0
147;0;0;16;5;0;12.0;test_search;147.0;0.8016091;1.0;left;[289.0, 46.0];[35.0, 30.0];1.0;[-619.0, -292.0];[35.0, 30.0];1.0;[[-629.0, 60.0], [-623.0, 186.0], [-642.0, 292.0], [-473.0, -174.0], [-474.0, -66.0], [-451.0, 67.0], [-463.0, 289.0], [-294.0, 176.0], [310.0, -167.0], [298.0, -49.0], [289.0, 168.0], [472.0, -190.0], [461.0, 46.0], [621.0, -314.0], [628.0, -56.0], [637.0, 66.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1];130.0;7.0;7.0;0.0;0.0;16.0;1.0;146.0;27.0;3.0
148;0;1;8;14;0;12.0;test_search;148.0;0.7723207;1.0;right;[-304.0, -68.0];[35.0, 30.0];0.0;[472.0, -286.0];[35.0, 30.0];1.0;[[-616.0, 61.0], [-465.0, 53.0], [-291.0, -191.0], [-304.0, 296.0], [294.0, 64.0], [452.0, 310.0], [622.0, -295.0], [631.0, 291.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 1, 1, 0, 0, 0, 0];147.0;7.0;7.0;0.0;1.0;8.0;1.0;147.0;28.0;3.0
149;0;0;2;2;0;12.0;test_search;149.0;0.7462607;1.0;left;[308.0, 172.0];[35.0, 30.0];1.0;[-296.0, 184.0];[35.0, 30.0];1.0;[[-458.0, -300.0], [624.0, 177.0]];[[35.0, 30.0], [35.0, 30.0]];[0, 0];124.0;7.0;7.0;0.0;0.0;2.0;1.0;148.0;29.0;3.0
150;1;1;0;16;0;12.0;test_search;150.0;0.6656731;1.0;right;[-309.0, -170.0];[35.0, 30.0];0.0;[626.0, -187.0];[35.0, 30.0];0.0;[];[];[];151.0;7.0;7.0;1.0;1.0;0.0;1.0;149.0;30.0;3.0
